Código de Entidad;Descripción de Entidad;Fecha de Información;Nombre completo del Préstamo Prendario;Nombre corto del Préstamo Prendario;Denominación;Monto máximo otorgable;Monto mínimo otorgable;Plazo máximo otorgable;Ingreso mínimo mensual solicitado;Antigüedad laboral mínima (meses);Edad máxima solicitada;Relación cuota/ingreso (%);Relación monto/tasación (%);Destino de los fondos;Beneficiario;Cargo máximo por cancelación anticipada;Tasa efectiva anual máxima;Tipo de Tasa;Costo financiero efectivo total máximo;Cuota inicial a plazo máximo cada $10.000;Territorio de validez de la oferta;Más información
315;BANCO DE FORMOSA S.A.;2019-09-05;PRESTAMO PRENDARIO LINEA ESTANDAR;LINEA ESTANDAR;Pesos;1000000;5000;60;7000;0;75;35,00;80,00;Adquisición automotores 0 km;Beneficiarios de cuentas de la seguridad social;3,00;50,00;Fija;85,15;453,00;Todo el territorio nacional;
315;BANCO DE FORMOSA S.A.;2019-09-05;PRESTAMO PRENDARIO LINEA PREFERENCIAL;LINEA PREFERENCIAL;Pesos;1000000;5000;60;7000;0;75;35,00;80,00;Adquisición automotores 0 km;Beneficiarios de cuentas de la seguridad social;3,00;50,00;Fija;85,15;453,00;Todo el territorio nacional;
315;BANCO DE FORMOSA S.A.;2019-09-05;PRESTAMO PRENDARIO LINEA PREMIUM;LINEA PREMIUM;Pesos;1000000;5000;60;7000;0;75;35,00;80,00;Adquisición automotores 0 km;Personas humanas Monotributistas;3,00;50,00;Fija;85,15;453,00;Todo el territorio nacional;
315;BANCO DE FORMOSA S.A.;2019-09-05;PRESTAMO PRENDARIO LINEA ESTANDAR;LINEA ESTANDAR;Pesos;1000000;5000;60;7000;0;75;35,00;80,00;Adquisición automotores 0 km;Empleados públicos;3,00;50,00;Fija;85,15;453,00;Todo el territorio nacional;
315;BANCO DE FORMOSA S.A.;2019-09-05;PRESTAMO PRENDARIO LINEA PREMIUM;LINEA PREMIUM;Pesos;1000000;5000;60;7000;0;75;35,00;80,00;Adquisición automotores 0 km;Clientes que acrediten sueldos en la entidad;3,00;50,00;Fija;85,15;453,00;Todo el territorio nacional;
315;BANCO DE FORMOSA S.A.;2019-09-05;PRESTAMO PRENDARIO LINEA PREFERENCIAL;LINEA PREFERENCIAL;Pesos;1000000;5000;60;7000;0;75;35,00;80,00;Adquisición automotores 0 km;Empleados públicos;3,00;50,00;Fija;85,15;453,00;Todo el territorio nacional;
315;BANCO DE FORMOSA S.A.;2019-09-05;PRESTAMO PRENDARIO LINEA ESTANDAR;LINEA ESTANDAR;Pesos;1000000;5000;60;7000;0;75;35,00;80,00;Adquisición automotores 0 km;Personas humanas Monotributistas;3,00;50,00;Fija;85,15;453,00;Todo el territorio nacional;
315;BANCO DE FORMOSA S.A.;2019-09-05;PRESTAMO PRENDARIO LINEA PREFERENCIAL;LINEA PREFERENCIAL;Pesos;1000000;5000;60;7000;0;75;35,00;80,00;Adquisición automotores 0 km;Personas humanas en relación de dependencia;3,00;50,00;Fija;85,15;453,00;Todo el territorio nacional;
315;BANCO DE FORMOSA S.A.;2019-09-05;PRESTAMO PRENDARIO LINEA PREMIUM;LINEA PREMIUM;Pesos;1000000;5000;60;7000;0;75;35,00;80,00;Adquisición automotores 0 km;Empleados públicos;3,00;50,00;Fija;85,15;453,00;Todo el territorio nacional;
315;BANCO DE FORMOSA S.A.;2019-09-05;PRESTAMO PRENDARIO LINEA PREFERENCIAL;LINEA PREFERENCIAL;Pesos;1000000;5000;60;7000;0;75;35,00;80,00;Adquisición automotores 0 km;Clientes que acrediten sueldos en la entidad;3,00;50,00;Fija;85,15;453,00;Todo el territorio nacional;
319;BANCO CMF S.A.;2017-03-27;;;;;;;;;;;;;;;;;;;;
431;BANCO COINAG S.A.;2019-07-30;PRENDARIOS COMERCIAL;PRENDARIOS COMERCIAL;Pesos;400000;5000;60;5000;12;65;30,00;70,00;Adquisición para capital de trabajo;Personas humanas Responsables Inscriptos;5,00;79,62;Fija;103,46;633,28;Todo el territorio nacional;OKM 
431;BANCO COINAG S.A.;2019-07-30;PRENDARIOS COMERCIAL;PRENDARIOS COMERCIAL;Pesos;400000;5000;60;5000;12;65;30,00;50,00;Adquisición para capital de trabajo;Personas jurídicas;5,00;79,62;Fija;103,46;633,28;Todo el territorio nacional;USADOS 
431;BANCO COINAG S.A.;2019-07-30;PRENDARIOS COMERCIALIZADORAS;COMERCIALIZADORAS;Pesos;400000;5000;60;5000;12;65;30,00;50,00;Adquisición automotores 0 km;Personas humanas Monotributistas;5,00;107,05;Fija;154,24;773,14;Todo el territorio nacional;USADOS 
431;BANCO COINAG S.A.;2019-07-30;PRENDARIOS CONSUMO;PRENDARIOS CONSUMO;Pesos;400000;5000;60;5000;12;65;30,00;70,00;Adquisición automotores 0 km;Personas humanas en relación de dependencia;5,00;79,62;Fija;103,46;633,28;Todo el territorio nacional;OKM 
431;BANCO COINAG S.A.;2019-07-30;PRENDARIOS COMERCIAL;PRENDARIOS COMERCIAL;Pesos;400000;5000;60;5000;12;65;30,00;50,00;Adquisición para capital de trabajo;Personas humanas Responsables Inscriptos;5,00;79,62;Fija;103,46;633,28;Todo el territorio nacional;USADOS 
431;BANCO COINAG S.A.;2019-07-30;PRENDARIOS COMERCIALIZADORAS;COMERCIALIZADORAS;Pesos;400000;5000;60;5000;12;65;30,00;70,00;Adquisición automotores 0 km;Personas humanas en relación de dependencia;5,00;107,05;Fija;154,24;773,14;Todo el territorio nacional;OKM 
431;BANCO COINAG S.A.;2019-07-30;PRENDARIOS COMERCIAL;PRENDARIOS COMERCIAL;Pesos;400000;5000;60;5000;12;65;30,00;50,00;Adquisición para capital de trabajo;MiPyMEs;5,00;79,62;Fija;103,46;633,28;Todo el territorio nacional;USADOS 
431;BANCO COINAG S.A.;2019-07-30;PRENDARIOS CONSUMO;PRENDARIOS CONSUMO;Pesos;400000;5000;60;5000;12;65;30,00;50,00;Adquisición automotores 0 km;Personas humanas Responsables Inscriptos;5,00;79,62;Fija;103,46;633,28;Todo el territorio nacional;USADOS 
431;BANCO COINAG S.A.;2019-07-30;PRENDARIOS COMERCIALIZADORAS;COMERCIALIZADORAS;Pesos;400000;5000;60;5000;12;65;30,00;70,00;Adquisición automotores 0 km;Personas humanas Monotributistas;5,00;107,05;Fija;154,24;773,14;Todo el territorio nacional;OKM 
431;BANCO COINAG S.A.;2019-07-30;PRENDARIOS COMERCIALIZADORAS;COMERCIALIZADORAS;Pesos;400000;5000;60;5000;12;65;30,00;50,00;Adquisición automotores 0 km;Personas humanas Responsables Inscriptos;5,00;107,05;Fija;154,24;773,14;Todo el territorio nacional;USADOS 
431;BANCO COINAG S.A.;2019-07-30;PRENDARIOS CONSUMO;PRENDARIOS CONSUMO;Pesos;400000;5000;60;5000;12;65;30,00;70,00;Adquisición automotores 0 km;Personas humanas Monotributistas;5,00;79,62;Fija;103,46;633,28;Todo el territorio nacional;OKM 
431;BANCO COINAG S.A.;2019-07-30;PRENDARIOS COMERCIALIZADORAS;COMERCIALIZADORAS;Pesos;400000;5000;60;5000;12;65;30,00;50,00;Adquisición automotores 0 km;Personas humanas en relación de dependencia;5,00;107,05;Fija;154,24;773,14;Todo el territorio nacional;USADOS 
431;BANCO COINAG S.A.;2019-07-30;PRENDARIOS COMERCIALIZADORAS;COMERCIALIZADORAS;Pesos;400000;5000;60;5000;12;65;30,00;70,00;Adquisición automotores 0 km;Personas humanas Responsables Inscriptos;5,00;107,05;Fija;154,24;773,14;Todo el territorio nacional;OKM 
431;BANCO COINAG S.A.;2019-07-30;PRENDARIOS CONSUMO;PRENDARIOS CONSUMO;Pesos;400000;5000;60;5000;12;65;30,00;50,00;Adquisición automotores 0 km;Personas humanas en relación de dependencia;5,00;79,62;Fija;103,46;633,28;Todo el territorio nacional;USADOS 
431;BANCO COINAG S.A.;2019-07-30;PRENDARIOS COMERCIAL;PRENDARIOS COMERCIAL;Pesos;400000;5000;60;5000;12;65;30,00;70,00;Adquisición para capital de trabajo;Personas humanas Monotributistas;5,00;79,62;Fija;103,46;633,28;Todo el territorio nacional;OKM 
431;BANCO COINAG S.A.;2019-07-30;PRENDARIOS COMERCIALIZADORAS;COMERCIALIZADORAS;Pesos;400000;5000;60;5000;12;65;30,00;70,00;Adquisición automotores 0 km;Clientes con cuenta en la entidad;5,00;107,05;Fija;154,24;773,14;Todo el territorio nacional;OKM 
431;BANCO COINAG S.A.;2019-07-30;PRENDARIOS COMERCIAL;PRENDARIOS COMERCIAL;Pesos;400000;5000;60;5000;12;65;30,00;70,00;Adquisición para capital de trabajo;MiPyMEs;5,00;79,62;Fija;103,46;633,28;Todo el territorio nacional;OKM 
431;BANCO COINAG S.A.;2019-07-30;PRENDARIOS CONSUMO;PRENDARIOS CONSUMO;Pesos;400000;5000;60;5000;12;65;30,00;70,00;Adquisición automotores 0 km;Personas humanas Responsables Inscriptos;5,00;79,62;Fija;103,46;633,28;Todo el territorio nacional;OKM 
431;BANCO COINAG S.A.;2019-07-30;PRENDARIOS COMERCIAL;PRENDARIOS COMERCIAL;Pesos;400000;5000;60;5000;12;65;30,00;70,00;Adquisición para capital de trabajo;Personas jurídicas;5,00;79,62;Fija;103,46;633,28;Todo el territorio nacional;OKM 
431;BANCO COINAG S.A.;2019-07-30;PRENDARIOS CONSUMO;PRENDARIOS CONSUMO;Pesos;400000;5000;60;5000;12;65;30,00;50,00;Adquisición automotores 0 km;Personas humanas Monotributistas;5,00;79,62;Fija;103,46;633,28;Todo el territorio nacional;USADOS 
431;BANCO COINAG S.A.;2019-07-30;PRENDARIOS COMERCIAL;PRENDARIOS COMERCIAL;Pesos;400000;5000;60;5000;12;65;30,00;50,00;Adquisición para capital de trabajo;Personas humanas Monotributistas;5,00;79,62;Fija;103,46;633,28;Todo el territorio nacional;USADOS 
431;BANCO COINAG S.A.;2019-07-30;PRENDARIOS CONSUMO;PRENDARIOS CONSUMO;Pesos;400000;5000;60;5000;12;65;30,00;70,00;Adquisición automotores 0 km;Clientes con cuenta en la entidad;5,00;79,62;Fija;103,46;633,28;Todo el territorio nacional;OKM 
431;BANCO COINAG S.A.;2019-07-30;PRENDARIOS CONSUMO;PRENDARIOS CONSUMO;Pesos;400000;5000;60;5000;12;65;30,00;50,00;Adquisición automotores 0 km;Clientes con cuenta en la entidad;5,00;79,62;Fija;103,46;633,28;Todo el territorio nacional;USADOS 
431;BANCO COINAG S.A.;2019-07-30;PRENDARIOS COMERCIALIZADORAS;COMERCIALIZADORAS;Pesos;400000;5000;60;5000;12;65;30,00;50,00;Adquisición automotores 0 km;Clientes con cuenta en la entidad;5,00;107,05;Fija;154,24;773,14;Todo el territorio nacional;USADOS 
432;BANCO DE COMERCIO S.A.;2019-12-13;PRENDARIO;PRENDARIO;Pesos;350000;30000;30;10000;6;70;50,00;65,00;Adquisición automotores 0 km;Personas humanas en relación de dependencia;,00;127,33;Fija;168,26;876,57;Todo el territorio nacional;
432;BANCO DE COMERCIO S.A.;2019-12-13;PRENDARIO;PRENDARIO;Pesos;350000;30000;30;10000;6;70;50,00;65,00;Adquisición automotores 0 km;Personas humanas Monotributistas;,00;127,33;Fija;168,26;876,57;Todo el territorio nacional;
432;BANCO DE COMERCIO S.A.;2019-12-13;PRENDARIO;PRENDARIO;Pesos;350000;30000;30;10000;6;70;50,00;65,00;Adquisición automotores 0 km;Personas humanas Responsables Inscriptos;,00;127,33;Fija;168,26;876,57;Todo el territorio nacional;
44088;VOLKSWAGEN FINANCIAL SERVICES COMPAÑIA FINANCIERA S.A.;2019-09-17;CAMPAÑA UNICA;CAMPAÑA UNICA;Pesos;1200000;10000;60;7000;12;75;30,00;70,00;Adquisición automotores 0 km;Personas humanas en relación de dependencia;5,00;50,00;Fija;60,50;543,00;Todo el territorio nacional;CANCELACION ANTICIPADA SIN CARGO TRAS EL 25 POR CIENTO DEL PLAZO PACTADO O 180 DIAS DESDE LA LIQUIDACION, EL MENOR. EL PARAMETRO UTILIZADO PARA EL CALCULO DEL CFT NO NECESARIAMENTE SERA EL QUE EFECTIVAMENTE CORRESPONDA A LAS FINANCIACIONES QUE SE OTORGUEN, LAS QUE PODRAN CONCERTARSE POR IMPORTES, VEHICULO EN GARANTIA, COMPANIAS DE SEGURO, COBERTURAS Y ZONAS DE RIESGO DIFERENTES AL EJEMPLO UTILIZADO, EN ESTE CASO PARA GOL TREND MANUAL 3P, COBERTURA CONTRA 3ROS COMPLETO PATENTADO EN NEUQUEN CAP
44088;VOLKSWAGEN FINANCIAL SERVICES COMPAÑIA FINANCIERA S.A.;2019-09-17;CAMPAÑA UNICA;CAMPAÑA UNICA;Pesos;1200000;10000;60;7000;12;75;30,00;70,00;Adquisición automotores 0 km;Personas humanas Responsables Inscriptos;5,00;50,00;Fija;60,50;543,00;Todo el territorio nacional;CANCELACION ANTICIPADA SIN CARGO TRAS EL 25 POR CIENTO DEL PLAZO PACTADO O 180 DIAS DESDE LA LIQUIDACION, EL MENOR. EL PARAMETRO UTILIZADO PARA EL CALCULO DEL CFT NO NECESARIAMENTE SERA EL QUE EFECTIVAMENTE CORRESPONDA A LAS FINANCIACIONES QUE SE OTORGUEN, LAS QUE PODRAN CONCERTARSE POR IMPORTES, VEHICULO EN GARANTIA, COMPANIAS DE SEGURO, COBERTURAS Y ZONAS DE RIESGO DIFERENTES AL EJEMPLO UTILIZADO, EN ESTE CASO PARA GOL TREND MANUAL 3P, COBERTURA CONTRA 3ROS COMPLETO PATENTADO EN NEUQUEN CAP
44088;VOLKSWAGEN FINANCIAL SERVICES COMPAÑIA FINANCIERA S.A.;2019-09-17;CAMPAÑA UNICA;CAMPAÑA UNICA;Pesos;1200000;10000;60;7000;12;75;30,00;70,00;Adquisición automotores 0 km;Clientes con cuenta en la entidad;5,00;50,00;Fija;60,50;543,00;Todo el territorio nacional;CANCELACION ANTICIPADA SIN CARGO TRAS EL 25 POR CIENTO DEL PLAZO PACTADO O 180 DIAS DESDE LA LIQUIDACION, EL MENOR. EL PARAMETRO UTILIZADO PARA EL CALCULO DEL CFT NO NECESARIAMENTE SERA EL QUE EFECTIVAMENTE CORRESPONDA A LAS FINANCIACIONES QUE SE OTORGUEN, LAS QUE PODRAN CONCERTARSE POR IMPORTES, VEHICULO EN GARANTIA, COMPANIAS DE SEGURO, COBERTURAS Y ZONAS DE RIESGO DIFERENTES AL EJEMPLO UTILIZADO, EN ESTE CASO PARA GOL TREND MANUAL 3P, COBERTURA CONTRA 3ROS COMPLETO PATENTADO EN NEUQUEN CAP
44088;VOLKSWAGEN FINANCIAL SERVICES COMPAÑIA FINANCIERA S.A.;2019-09-17;CAMPAÑA UNICA;CAMPAÑA UNICA;Pesos;1200000;10000;60;7000;12;75;30,00;70,00;Adquisición automotores 0 km;Empleados públicos;5,00;50,00;Fija;60,50;543,00;Todo el territorio nacional;CANCELACION ANTICIPADA SIN CARGO TRAS EL 25 POR CIENTO DEL PLAZO PACTADO O 180 DIAS DESDE LA LIQUIDACION, EL MENOR. EL PARAMETRO UTILIZADO PARA EL CALCULO DEL CFT NO NECESARIAMENTE SERA EL QUE EFECTIVAMENTE CORRESPONDA A LAS FINANCIACIONES QUE SE OTORGUEN, LAS QUE PODRAN CONCERTARSE POR IMPORTES, VEHICULO EN GARANTIA, COMPANIAS DE SEGURO, COBERTURAS Y ZONAS DE RIESGO DIFERENTES AL EJEMPLO UTILIZADO, EN ESTE CASO PARA GOL TREND MANUAL 3P, COBERTURA CONTRA 3ROS COMPLETO PATENTADO EN NEUQUEN CAP
44088;VOLKSWAGEN FINANCIAL SERVICES COMPAÑIA FINANCIERA S.A.;2019-09-17;CAMPAÑA UNICA;CAMPAÑA UNICA;Pesos;1200000;10000;60;7000;12;75;30,00;70,00;Adquisición automotores 0 km;Personas humanas Monotributistas;5,00;50,00;Fija;60,50;543,00;Todo el territorio nacional;CANCELACION ANTICIPADA SIN CARGO TRAS EL 25 POR CIENTO DEL PLAZO PACTADO O 180 DIAS DESDE LA LIQUIDACION, EL MENOR. EL PARAMETRO UTILIZADO PARA EL CALCULO DEL CFT NO NECESARIAMENTE SERA EL QUE EFECTIVAMENTE CORRESPONDA A LAS FINANCIACIONES QUE SE OTORGUEN, LAS QUE PODRAN CONCERTARSE POR IMPORTES, VEHICULO EN GARANTIA, COMPANIAS DE SEGURO, COBERTURAS Y ZONAS DE RIESGO DIFERENTES AL EJEMPLO UTILIZADO, EN ESTE CASO PARA GOL TREND MANUAL 3P, COBERTURA CONTRA 3ROS COMPLETO PATENTADO EN NEUQUEN CAP
44090;CORDIAL COMPAÑÍA FINANCIERA S.A.;2019-09-03;PRESTAMO PRENDARIO;PRENDARIOS;Pesos;1500000;17500;60;17500;18;75;30,00;70,00;Adquisición de automotores usados;Personas humanas Responsables Inscriptos;10,00;235,92;Fija;326,88;1288,11;Todo el territorio nacional;EL CFTEA INCLUYE CAPITAL E INTERES/ EL CFTEA NO INCLUYE SEGURO DEL AUTOMOVIL
44090;CORDIAL COMPAÑÍA FINANCIERA S.A.;2019-09-03;PRESTAMO PRENDARIO;PRENDARIOS;UVA;1500000;17500;60;17500;18;75;20,00;70,00;Adquisición de automotores usados;Personas humanas Responsables Inscriptos;10,00;50,23;Fija;63,36;469,31;Todo el territorio nacional;EL CFTEA INCLUYE CAPITAL E INTERES/ EL CFTEA NO INCLUYE SEGURO DEL AUTOMOVIL
44090;CORDIAL COMPAÑÍA FINANCIERA S.A.;2019-09-03;PRESTAMO PRENDARIO;PRENDARIOS;Pesos;1500000;17500;60;17500;12;75;30,00;70,00;Adquisición de automotores usados;Personas humanas Monotributistas;10,00;235,92;Fija;326,88;1288,11;Todo el territorio nacional;EL CFTEA INCLUYE CAPITAL E INTERES/ EL CFTEA NO INCLUYE SEGURO DEL AUTOMOVIL
44090;CORDIAL COMPAÑÍA FINANCIERA S.A.;2019-09-03;PRESTAMO PRENDARIO;PRENDARIOS;Pesos;1500000;17500;60;17500;12;75;30,00;70,00;Adquisición de automotores usados;Empleados públicos;10,00;235,92;Fija;326,88;1288,11;Todo el territorio nacional;EL CFTEA INCLUYE CAPITAL E INTERES/ EL CFTEA NO INCLUYE SEGURO DEL AUTOMOVIL
44090;CORDIAL COMPAÑÍA FINANCIERA S.A.;2019-09-03;PRESTAMO PRENDARIO;PRENDARIOS;UVA;1500000;17500;60;17500;12;75;25,00;75,00;Adquisición automotores 0 km;Personas humanas Monotributistas;10,00;50,23;Fija;63,36;469,31;Todo el territorio nacional;EL CFTEA INCLUYE CAPITAL E INTERES/ EL CFTEA NO INCLUYE SEGURO DEL AUTOMOVIL
44090;CORDIAL COMPAÑÍA FINANCIERA S.A.;2019-09-03;PRESTAMO PRENDARIO;PRENDARIOS;UVA;1500000;17500;60;17500;12;75;20,00;70,00;Adquisición de automotores usados;Personas humanas Monotributistas;10,00;50,23;Fija;63,36;469,31;Todo el territorio nacional;EL CFTEA INCLUYE CAPITAL E INTERES/ EL CFTEA NO INCLUYE SEGURO DEL AUTOMOVIL
44090;CORDIAL COMPAÑÍA FINANCIERA S.A.;2019-09-03;PRESTAMO PRENDARIO;PRENDARIOS;Pesos;1500000;17500;60;17500;12;75;30,00;75,00;Adquisición automotores 0 km;Personas humanas en relación de dependencia;10,00;235,92;Fija;326,88;1288,11;Todo el territorio nacional;EL CFTEA INCLUYE CAPITAL E INTERES/ EL CFTEA NO INCLUYE SEGURO DEL AUTOMOVIL
44090;CORDIAL COMPAÑÍA FINANCIERA S.A.;2019-09-03;PRESTAMO PRENDARIO;PRENDARIOS;Pesos;1500000;17500;60;17500;18;75;30,00;75,00;Adquisición automotores 0 km;Personas humanas Responsables Inscriptos;10,00;235,92;Fija;326,88;1288,11;Todo el territorio nacional;EL CFTEA INCLUYE CAPITAL E INTERES/ EL CFTEA NO INCLUYE SEGURO DEL AUTOMOVIL
44090;CORDIAL COMPAÑÍA FINANCIERA S.A.;2019-09-03;PRESTAMO PRENDARIO;PRENDARIOS;Pesos;1500000;17500;60;17500;12;75;30,00;70,00;Adquisición de automotores usados;Personas humanas en relación de dependencia;10,00;235,92;Fija;326,88;1288,11;Todo el territorio nacional;EL CFTEA INCLUYE CAPITAL E INTERES/ EL CFTEA NO INCLUYE SEGURO DEL AUTOMOVIL
44090;CORDIAL COMPAÑÍA FINANCIERA S.A.;2019-09-03;PRESTAMO PRENDARIO;PRENDARIOS;Pesos;1500000;17500;60;17500;12;75;30,00;75,00;Adquisición automotores 0 km;Personas humanas Monotributistas;10,00;235,92;Fija;326,88;1288,11;Todo el territorio nacional;EL CFTEA INCLUYE CAPITAL E INTERES/ EL CFTEA NO INCLUYE SEGURO DEL AUTOMOVIL
44090;CORDIAL COMPAÑÍA FINANCIERA S.A.;2019-09-03;PRESTAMO PRENDARIO;PRENDARIOS;UVA;1500000;17500;60;17500;12;75;25,00;75,00;Adquisición automotores 0 km;Personas humanas en relación de dependencia;10,00;50,23;Fija;63,36;469,31;Todo el territorio nacional;EL CFTEA INCLUYE CAPITAL E INTERES/ EL CFTEA NO INCLUYE SEGURO DEL AUTOMOVIL
44090;CORDIAL COMPAÑÍA FINANCIERA S.A.;2019-09-03;PRESTAMO PRENDARIO;PRENDARIOS;Pesos;1500000;17500;60;17500;12;75;30,00;75,00;Adquisición automotores 0 km;Empleados públicos;10,00;235,92;Fija;326,88;1288,11;Todo el territorio nacional;EL CFTEA INCLUYE CAPITAL E INTERES/ EL CFTEA NO INCLUYE SEGURO DEL AUTOMOVIL
44090;CORDIAL COMPAÑÍA FINANCIERA S.A.;2019-09-03;PRESTAMO PRENDARIO;PRENDARIOS;UVA;1500000;17500;60;17500;12;75;25,00;75,00;Adquisición automotores 0 km;Empleados públicos;10,00;50,23;Fija;63,36;469,31;Todo el territorio nacional;EL CFTEA INCLUYE CAPITAL E INTERES/ EL CFTEA NO INCLUYE SEGURO DEL AUTOMOVIL
44090;CORDIAL COMPAÑÍA FINANCIERA S.A.;2019-09-03;PRESTAMO PRENDARIO;PRENDARIOS;UVA;1500000;17500;60;17500;12;75;20,00;70,00;Adquisición de automotores usados;Empleados públicos;10,00;50,23;Fija;63,36;469,31;Todo el territorio nacional;EL CFTEA INCLUYE CAPITAL E INTERES/ EL CFTEA NO INCLUYE SEGURO DEL AUTOMOVIL
44090;CORDIAL COMPAÑÍA FINANCIERA S.A.;2019-09-03;PRESTAMO PRENDARIO;PRENDARIOS;UVA;1500000;17500;60;17500;12;75;20,00;70,00;Adquisición de automotores usados;Personas humanas en relación de dependencia;10,00;50,23;Fija;63,36;469,31;Todo el territorio nacional;EL CFTEA INCLUYE CAPITAL E INTERES/ EL CFTEA NO INCLUYE SEGURO DEL AUTOMOVIL
44090;CORDIAL COMPAÑÍA FINANCIERA S.A.;2019-09-03;PRESTAMO PRENDARIO;PRENDARIOS;UVA;1500000;17500;60;17500;18;75;25,00;75,00;Adquisición automotores 0 km;Personas humanas Responsables Inscriptos;10,00;50,23;Fija;63,36;469,31;Todo el territorio nacional;EL CFTEA INCLUYE CAPITAL E INTERES/ EL CFTEA NO INCLUYE SEGURO DEL AUTOMOVIL
44092;FCA COMPAÑIA FINANCIERA S.A.;2019-11-25;PRESTAMOS UVA FCA TODOS LOS MODELOS 0 KM;UVA FCA;UVA;5000000;1;48;16875;3;100;30,00;50,00;Adquisición automotores 0 km;Todos los beneficiarios;5,00;13,69;Fija;16,78;,00;Todo el territorio nacional;PRESTAMOS PRENDARIOS UVA DESTINO A TODA LA LINEA DE VEHICULOS FIAT  CHRYSLER  JEEP  DODGE  RAM PARA PERSONAS FISICAS Y JURIDICAS USO PARTICULAR Y COMERCIAL MODELOS EXCLUIDOS FIAT 500X Y TIPO
44092;FCA COMPAÑIA FINANCIERA S.A.;2019-11-25;UVA FCA 70;UVA FCA 70;UVA;5000000;1;48;16875;3;100;30,00;50,00;Adquisición automotores 0 km;Todos los beneficiarios;5,00;12,57;Fija;15,39;,00;Todo el territorio nacional;PARA TODA LA LINEA DE 0 KM EXCLUIDOS FIAT500X Y TIPO
44093;GPAT COMPAÑIA FINANCIERA S.A.U.;2019-12-05;PLAN UNICO CONVENCIONAL 0KM PUBLICO TIERRA DEL FUEGO;PLAN UNICO 0KM TDF;Pesos;0;15000;60;25000;12;100;30,00;70,00;Adquisición automotores 0 km;Personas jurídicas;5,00;111,91;Fija;111,03;786,85;Provincia de Tierra del Fuego Antártida e Islas del Atlántico Sur;PLAN VALIDO UNICAMENTE EN TIERRA DEL FUEGO (LA CUOTA INICIAL A PLAZO MAXIMO INCLUYE EL CARGO POR SEGURO AUTOMOTOR SEGUN COBERTURA BASICA CONTRA TERCEROS COMPLETOS POR 1607,13 PESOS) NO HAY MONTO MAXIMO OTORGABLE
44093;GPAT COMPAÑIA FINANCIERA S.A.U.;2019-12-05;PLAN UNICO CONVENCIONAL 0KM PUBLICO TIERRA DEL FUEGO;PLAN UNICO 0KM TDF;Pesos;0;15000;60;25000;12;100;30,00;70,00;Adquisición automotores 0 km;MiPyMEs;5,00;111,91;Fija;111,03;786,85;Provincia de Tierra del Fuego Antártida e Islas del Atlántico Sur;PLAN VALIDO UNICAMENTE EN TIERRA DEL FUEGO (LA CUOTA INICIAL A PLAZO MAXIMO INCLUYE EL CARGO POR SEGURO AUTOMOTOR SEGUN COBERTURA BASICA CONTRA TERCEROS COMPLETOS POR 1607,13 PESOS) NO HAY MONTO MAXIMO OTORGABLE
44093;GPAT COMPAÑIA FINANCIERA S.A.U.;2019-12-05;PLAN UNICO CONVENCIONAL 0KM PUBLICO NACIONAL (EXCEPTO TIERRA DEL FUEGO);PLAN UNICO 0KM (EXC. TDF);Pesos;0;15000;60;25000;12;100;30,00;70,00;Adquisición automotores 0 km;Personas humanas Monotributistas;5,00;86,55;Fija;94,96;661,98;Todo el territorio nacional;PLAN VALIDO EN TODO EL TERRITORIO NACIONAL, EXCEPTO TIERRA DEL FUEGO (LA CUOTA INICIAL A PLAZO MAXIMO INCLUYE EL CARGO POR SEGURO AUTOMOTOR SEGUN COBERTURA BASICA CONTRA TERCEROS COMPLETOS POR 1560,86 PESOS) NO HAY MONTO MAXIMO OTORGABLE
44093;GPAT COMPAÑIA FINANCIERA S.A.U.;2019-12-05;PLAN UNICO CONVENCIONAL 0KM PUBLICO TIERRA DEL FUEGO;PLAN UNICO 0KM TDF;Pesos;0;15000;60;25000;12;100;30,00;70,00;Adquisición automotores 0 km;Personas humanas Responsables Inscriptos;5,00;111,91;Fija;111,03;786,85;Provincia de Tierra del Fuego Antártida e Islas del Atlántico Sur;PLAN VALIDO UNICAMENTE EN TIERRA DEL FUEGO (LA CUOTA INICIAL A PLAZO MAXIMO INCLUYE EL CARGO POR SEGURO AUTOMOTOR SEGUN COBERTURA BASICA CONTRA TERCEROS COMPLETOS POR 1607,13 PESOS) NO HAY MONTO MAXIMO OTORGABLE
44093;GPAT COMPAÑIA FINANCIERA S.A.U.;2019-12-05;PLAN UNICO CONVENCIONAL 0KM PUBLICO TIERRA DEL FUEGO;PLAN UNICO 0KM TDF;Pesos;0;15000;60;25000;12;100;30,00;70,00;Adquisición automotores 0 km;Beneficiarios de cuentas de la seguridad social;5,00;111,91;Fija;111,03;786,85;Provincia de Tierra del Fuego Antártida e Islas del Atlántico Sur;PLAN VALIDO UNICAMENTE EN TIERRA DEL FUEGO (LA CUOTA INICIAL A PLAZO MAXIMO INCLUYE EL CARGO POR SEGURO AUTOMOTOR SEGUN COBERTURA BASICA CONTRA TERCEROS COMPLETOS POR 1607,13 PESOS) NO HAY MONTO MAXIMO OTORGABLE
